name,artist_count,track_id,popularity,year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 10",1,6yZiJXpd2oKXarGSawsK1Y,0,2023,0,0.616,0.057,6,-13.847,1,0.496,0.768,0.000957,0.172,0.313,165.854,audio_features,6yZiJXpd2oKXarGSawsK1Y,spotify:track:6yZiJXpd2oKXarGSawsK1Y,https://api.spotify.com/v1/tracks/6yZiJXpd2oKXarGSawsK1Y,https://api.spotify.com/v1/audio-analysis/6yZiJXpd2oKXarGSawsK1Y,39000,5
Jam Latin Jazz Cm (100BPM) - Jam Track,1,7h9y1BIpW8zoBkKWbIowjw,0,2023,0,0.592,0.922,1,-8.316,1,0.0383,0.0762,0.901,0.0895,0.911,200.152,audio_features,7h9y1BIpW8zoBkKWbIowjw,spotify:track:7h9y1BIpW8zoBkKWbIowjw,https://api.spotify.com/v1/tracks/7h9y1BIpW8zoBkKWbIowjw,https://api.spotify.com/v1/audio-analysis/7h9y1BIpW8zoBkKWbIowjw,350400,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 17",1,7DXH3qgnr4AlF1tqQA1fJJ,0,2023,0,0.763,0.181,11,-9.272,1,0.415,0.466,0,0.368,0.538,112.003,audio_features,7DXH3qgnr4AlF1tqQA1fJJ,spotify:track:7DXH3qgnr4AlF1tqQA1fJJ,https://api.spotify.com/v1/tracks/7DXH3qgnr4AlF1tqQA1fJJ,https://api.spotify.com/v1/audio-analysis/7DXH3qgnr4AlF1tqQA1fJJ,38000,5
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 19",1,6vibjE1sXm3xPRpAaf6fFr,0,2023,0,0.639,0.0616,6,-11.713,1,0.112,0.646,0,0.106,0.355,160.543,audio_features,6vibjE1sXm3xPRpAaf6fFr,spotify:track:6vibjE1sXm3xPRpAaf6fFr,https://api.spotify.com/v1/tracks/6vibjE1sXm3xPRpAaf6fFr,https://api.spotify.com/v1/audio-analysis/6vibjE1sXm3xPRpAaf6fFr,49000,5
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 12",1,0sBmUfDXJEFnRlMUXxEoyk,0,2023,0,0.692,0.206,11,-8.522,1,0.63,0.643,0,0.601,0.799,46.915,audio_features,0sBmUfDXJEFnRlMUXxEoyk,spotify:track:0sBmUfDXJEFnRlMUXxEoyk,https://api.spotify.com/v1/tracks/0sBmUfDXJEFnRlMUXxEoyk,https://api.spotify.com/v1/audio-analysis/0sBmUfDXJEFnRlMUXxEoyk,35000,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 3",1,6HIIr2VMxuanKgG5ZxOSOc,0,2023,0,0.66,0.105,6,-11.01,1,0.223,0.56,0,0.28,0.39,149.771,audio_features,6HIIr2VMxuanKgG5ZxOSOc,spotify:track:6HIIr2VMxuanKgG5ZxOSOc,https://api.spotify.com/v1/tracks/6HIIr2VMxuanKgG5ZxOSOc,https://api.spotify.com/v1/audio-analysis/6HIIr2VMxuanKgG5ZxOSOc,35000,3
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 8",1,5w2vKQcc5m3kyfh7o7gP0I,0,2023,0,0.8,0.105,6,-10.915,1,0.376,0.433,0,0.188,0.201,79.321,audio_features,5w2vKQcc5m3kyfh7o7gP0I,spotify:track:5w2vKQcc5m3kyfh7o7gP0I,https://api.spotify.com/v1/tracks/5w2vKQcc5m3kyfh7o7gP0I,https://api.spotify.com/v1/audio-analysis/5w2vKQcc5m3kyfh7o7gP0I,35000,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 9",1,2JutHDL7dbGm9anseEgsWp,0,2023,0,0.695,0.0421,6,-12.817,1,0.0634,0.7,0,0.0949,0.488,81.924,audio_features,2JutHDL7dbGm9anseEgsWp,spotify:track:2JutHDL7dbGm9anseEgsWp,https://api.spotify.com/v1/tracks/2JutHDL7dbGm9anseEgsWp,https://api.spotify.com/v1/audio-analysis/2JutHDL7dbGm9anseEgsWp,38000,3
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 6",1,1xG5l1QJhyWDWk4SCgMicP,0,2023,0,0.697,0.08,6,-11.227,1,0.0661,0.607,0,0.11,0.634,101.347,audio_features,1xG5l1QJhyWDWk4SCgMicP,spotify:track:1xG5l1QJhyWDWk4SCgMicP,https://api.spotify.com/v1/tracks/1xG5l1QJhyWDWk4SCgMicP,https://api.spotify.com/v1/audio-analysis/1xG5l1QJhyWDWk4SCgMicP,35000,3
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 2",1,1a9GXsGQ5JnEfOUQWZCNrH,0,2023,0,0.636,0.00915,6,-13.848,1,0.0641,0.579,2.18e-06,0.114,0.48,151.024,audio_features,1a9GXsGQ5JnEfOUQWZCNrH,spotify:track:1a9GXsGQ5JnEfOUQWZCNrH,https://api.spotify.com/v1/tracks/1a9GXsGQ5JnEfOUQWZCNrH,https://api.spotify.com/v1/audio-analysis/1a9GXsGQ5JnEfOUQWZCNrH,36000,1
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 16",1,6TyiZb8Vhntj5hDt1D0gT4,0,2023,0,0.683,0.171,3,-9.269,0,0.326,0.636,0,0.159,0.396,141.638,audio_features,6TyiZb8Vhntj5hDt1D0gT4,spotify:track:6TyiZb8Vhntj5hDt1D0gT4,https://api.spotify.com/v1/tracks/6TyiZb8Vhntj5hDt1D0gT4,https://api.spotify.com/v1/audio-analysis/6TyiZb8Vhntj5hDt1D0gT4,37000,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 13",1,7sq7nM1AVAx6giBkYGUaaa,0,2023,0,0.779,0.212,6,-9.494,1,0.574,0.868,0,0.283,0.673,74.575,audio_features,7sq7nM1AVAx6giBkYGUaaa,spotify:track:7sq7nM1AVAx6giBkYGUaaa,https://api.spotify.com/v1/tracks/7sq7nM1AVAx6giBkYGUaaa,https://api.spotify.com/v1/audio-analysis/7sq7nM1AVAx6giBkYGUaaa,41000,5
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 19",1,6vibjE1sXm3xPRpAaf6fFr,0,2023,0,0.639,0.0616,6,-11.713,1,0.112,0.646,0,0.106,0.355,160.543,audio_features,6vibjE1sXm3xPRpAaf6fFr,spotify:track:6vibjE1sXm3xPRpAaf6fFr,https://api.spotify.com/v1/tracks/6vibjE1sXm3xPRpAaf6fFr,https://api.spotify.com/v1/audio-analysis/6vibjE1sXm3xPRpAaf6fFr,49000,5
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 5",1,2JI6TmZSjUCF9yffmQWWZk,0,2023,0,0.617,0.0225,6,-13.307,1,0.201,0.588,4.03e-06,0.116,0.404,157.95,audio_features,2JI6TmZSjUCF9yffmQWWZk,spotify:track:2JI6TmZSjUCF9yffmQWWZk,https://api.spotify.com/v1/tracks/2JI6TmZSjUCF9yffmQWWZk,https://api.spotify.com/v1/audio-analysis/2JI6TmZSjUCF9yffmQWWZk,39000,3
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 4",1,2QFjTTjVu2OgOKnwYZjsBa,0,2023,0,0.738,0.16,11,-10.9,1,0.18,0.521,0,0.166,0.602,83.172,audio_features,2QFjTTjVu2OgOKnwYZjsBa,spotify:track:2QFjTTjVu2OgOKnwYZjsBa,https://api.spotify.com/v1/tracks/2QFjTTjVu2OgOKnwYZjsBa,https://api.spotify.com/v1/audio-analysis/2QFjTTjVu2OgOKnwYZjsBa,39000,5
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 11",1,0Cn8iO5OeIOlvoJzXEeWkX,0,2023,0,0.664,0.235,6,-9.276,1,0.426,0.48,0,0.138,0.59,147.281,audio_features,0Cn8iO5OeIOlvoJzXEeWkX,spotify:track:0Cn8iO5OeIOlvoJzXEeWkX,https://api.spotify.com/v1/tracks/0Cn8iO5OeIOlvoJzXEeWkX,https://api.spotify.com/v1/audio-analysis/0Cn8iO5OeIOlvoJzXEeWkX,35000,1
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 7",1,12xGFC41GCvdG2TnT5j7fA,0,2023,0,0.749,0.0762,6,-11.666,1,0.17,0.419,0,0.132,0.398,77.023,audio_features,12xGFC41GCvdG2TnT5j7fA,spotify:track:12xGFC41GCvdG2TnT5j7fA,https://api.spotify.com/v1/tracks/12xGFC41GCvdG2TnT5j7fA,https://api.spotify.com/v1/audio-analysis/12xGFC41GCvdG2TnT5j7fA,37000,1
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 15",1,2ZgUQA5CcR6NeiSFD6eGOe,0,2023,0,0.724,0.216,1,-7.921,0,0.413,0.792,0,0.155,0.5,73.284,audio_features,2ZgUQA5CcR6NeiSFD6eGOe,spotify:track:2ZgUQA5CcR6NeiSFD6eGOe,https://api.spotify.com/v1/tracks/2ZgUQA5CcR6NeiSFD6eGOe,https://api.spotify.com/v1/audio-analysis/2ZgUQA5CcR6NeiSFD6eGOe,46000,1
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 14",1,3BsGm0czELdFa49xre1fTV,0,2023,0,0.615,0.148,6,-8.459,1,0.28,0.705,0,0.232,0.695,179.445,audio_features,3BsGm0czELdFa49xre1fTV,spotify:track:3BsGm0czELdFa49xre1fTV,https://api.spotify.com/v1/tracks/3BsGm0czELdFa49xre1fTV,https://api.spotify.com/v1/audio-analysis/3BsGm0czELdFa49xre1fTV,43000,3
Jam Bossa Rum Abm (110BPM) - Jam Track Version,1,6eH3rHtzgwDfxq3LeX8ARg,0,2023,0,0.89,0.552,3,-13.275,0,0.0469,0.301,0.943,0.174,0.847,109.979,audio_features,6eH3rHtzgwDfxq3LeX8ARg,spotify:track:6eH3rHtzgwDfxq3LeX8ARg,https://api.spotify.com/v1/tracks/6eH3rHtzgwDfxq3LeX8ARg,https://api.spotify.com/v1/audio-analysis/6eH3rHtzgwDfxq3LeX8ARg,305455,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 31",1,4Qgtox5TkUT8u3swpCJGiK,0,2023,0,0.651,0.00393,6,-13.873,1,0.117,0.655,2.95e-05,0.0807,0.353,159.082,audio_features,4Qgtox5TkUT8u3swpCJGiK,spotify:track:4Qgtox5TkUT8u3swpCJGiK,https://api.spotify.com/v1/tracks/4Qgtox5TkUT8u3swpCJGiK,https://api.spotify.com/v1/audio-analysis/4Qgtox5TkUT8u3swpCJGiK,40000,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 29",1,1bhK4bvR6Bjnd9WJ5MA3YD,0,2023,0,0.762,0.213,6,-9.903,0,0.594,0.918,0,0.137,0.504,91.442,audio_features,1bhK4bvR6Bjnd9WJ5MA3YD,spotify:track:1bhK4bvR6Bjnd9WJ5MA3YD,https://api.spotify.com/v1/tracks/1bhK4bvR6Bjnd9WJ5MA3YD,https://api.spotify.com/v1/audio-analysis/1bhK4bvR6Bjnd9WJ5MA3YD,42000,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 28",1,0SrsN47VHp6lssQZ5ZyFRi,0,2023,0,0.651,0.102,6,-10.233,1,0.217,0.789,0,0.156,0.507,155.983,audio_features,0SrsN47VHp6lssQZ5ZyFRi,spotify:track:0SrsN47VHp6lssQZ5ZyFRi,https://api.spotify.com/v1/tracks/0SrsN47VHp6lssQZ5ZyFRi,https://api.spotify.com/v1/audio-analysis/0SrsN47VHp6lssQZ5ZyFRi,42000,3
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 26",1,6Lo2gedClRVCzTM7f0wCH8,0,2023,0,0.666,0.0743,6,-11.12,1,0.397,0.283,0,0.212,0.484,148.749,audio_features,6Lo2gedClRVCzTM7f0wCH8,spotify:track:6Lo2gedClRVCzTM7f0wCH8,https://api.spotify.com/v1/tracks/6Lo2gedClRVCzTM7f0wCH8,https://api.spotify.com/v1/audio-analysis/6Lo2gedClRVCzTM7f0wCH8,35000,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 22",1,0E1sxgPbATP4joMuOeOx9l,0,2023,0,0.644,0.104,6,-11.925,1,0.238,0.812,4.44e-06,0.152,0.374,156.912,audio_features,0E1sxgPbATP4joMuOeOx9l,spotify:track:0E1sxgPbATP4joMuOeOx9l,https://api.spotify.com/v1/tracks/0E1sxgPbATP4joMuOeOx9l,https://api.spotify.com/v1/audio-analysis/0E1sxgPbATP4joMuOeOx9l,36000,3
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 27",1,2Z1gk0tnkxIQILbUuqEFAC,0,2023,0,0.702,0.116,11,-10.559,1,0.521,0.669,1.84e-06,0.0942,0.464,132.051,audio_features,2Z1gk0tnkxIQILbUuqEFAC,spotify:track:2Z1gk0tnkxIQILbUuqEFAC,https://api.spotify.com/v1/tracks/2Z1gk0tnkxIQILbUuqEFAC,https://api.spotify.com/v1/audio-analysis/2Z1gk0tnkxIQILbUuqEFAC,35000,5
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 24",1,0OmBtFElo67cHr5fPtz4Zu,0,2023,0,0.731,0.0712,11,-11.964,1,0.344,0.756,0,0.121,0.512,79.89,audio_features,0OmBtFElo67cHr5fPtz4Zu,spotify:track:0OmBtFElo67cHr5fPtz4Zu,https://api.spotify.com/v1/tracks/0OmBtFElo67cHr5fPtz4Zu,https://api.spotify.com/v1/audio-analysis/0OmBtFElo67cHr5fPtz4Zu,42000,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 21",1,7IdLzaEAUw8DtbFSYVdUsf,0,2023,0,0.704,0.175,0,-9.829,1,0.4,0.916,0,0.207,0.666,129.749,audio_features,7IdLzaEAUw8DtbFSYVdUsf,spotify:track:7IdLzaEAUw8DtbFSYVdUsf,https://api.spotify.com/v1/tracks/7IdLzaEAUw8DtbFSYVdUsf,https://api.spotify.com/v1/audio-analysis/7IdLzaEAUw8DtbFSYVdUsf,40000,4
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 23",1,1ea8EpkBFS5J1U7fV6RRVe,0,2023,0,0.699,0.028,11,-13.591,1,0.14,0.558,0,0.126,0.624,80.838,audio_features,1ea8EpkBFS5J1U7fV6RRVe,spotify:track:1ea8EpkBFS5J1U7fV6RRVe,https://api.spotify.com/v1/tracks/1ea8EpkBFS5J1U7fV6RRVe,https://api.spotify.com/v1/audio-analysis/1ea8EpkBFS5J1U7fV6RRVe,39000,3
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 30",1,12yIG2W8vXrD7mgTFpeuDY,0,2023,0,0.684,0.245,11,-7.765,0,0.588,0.573,0,0.311,0.35,145.017,audio_features,12yIG2W8vXrD7mgTFpeuDY,spotify:track:12yIG2W8vXrD7mgTFpeuDY,https://api.spotify.com/v1/tracks/12yIG2W8vXrD7mgTFpeuDY,https://api.spotify.com/v1/audio-analysis/12yIG2W8vXrD7mgTFpeuDY,35000,3
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 25",1,0yh3ixofphwYJnWPvvsTnW,0,2023,0,0.693,0.156,11,-9.63,1,0.526,0.74,0,0.264,0.455,136.938,audio_features,0yh3ixofphwYJnWPvvsTnW,spotify:track:0yh3ixofphwYJnWPvvsTnW,https://api.spotify.com/v1/tracks/0yh3ixofphwYJnWPvvsTnW,https://api.spotify.com/v1/audio-analysis/0yh3ixofphwYJnWPvvsTnW,38000,5
"Learn Brazilian Portuguese Lesson 10: Days of the Week and Months of the Year, Pt. 20",1,5Z8qbeBz3OkYfqePp1IUa5,0,2023,0,0.685,0.139,4,-10.809,0,0.245,0.835,0,0.106,0.266,103.295,audio_features,5Z8qbeBz3OkYfqePp1IUa5,spotify:track:5Z8qbeBz3OkYfqePp1IUa5,https://api.spotify.com/v1/tracks/5Z8qbeBz3OkYfqePp1IUa5,https://api.spotify.com/v1/audio-analysis/5Z8qbeBz3OkYfqePp1IUa5,41000,3
Jam Jazz Swing Am (107BPM) - Jam Track Version,1,6XOKtGsDDIsWSC59OBKomC,0,2023,0,0.809,0.267,9,-14.134,0,0.0452,0.782,0.896,0.103,0.35,106.99,audio_features,6XOKtGsDDIsWSC59OBKomC,spotify:track:6XOKtGsDDIsWSC59OBKomC,https://api.spotify.com/v1/tracks/6XOKtGsDDIsWSC59OBKomC,https://api.spotify.com/v1/audio-analysis/6XOKtGsDDIsWSC59OBKomC,374579,4
Jam Latin Jazz Bbm (100BPM) - Jam Track Version,1,0ORQ58wHF19SUOqCBeuaCs,0,2023,0,0.69,0.587,0,-10.603,1,0.0408,0.113,0.902,0.142,0.517,99.998,audio_features,0ORQ58wHF19SUOqCBeuaCs,spotify:track:0ORQ58wHF19SUOqCBeuaCs,https://api.spotify.com/v1/tracks/0ORQ58wHF19SUOqCBeuaCs,https://api.spotify.com/v1/audio-analysis/0ORQ58wHF19SUOqCBeuaCs,362400,4
Baby Sleep Lullaby Music For Newborn Babies Under One Month (Rain Sound),2,3uWotDBYSC3WQxsYOBkiTL,0,2023,0,0.0643,0.925,9,-17.611,1,0.369,0.94,0.977,0.765,0.623,63.867,audio_features,3uWotDBYSC3WQxsYOBkiTL,spotify:track:3uWotDBYSC3WQxsYOBkiTL,https://api.spotify.com/v1/tracks/3uWotDBYSC3WQxsYOBkiTL,https://api.spotify.com/v1/audio-analysis/3uWotDBYSC3WQxsYOBkiTL,148208,4
Jam Air Chill Gm (125BPM) - Jam Track Version,1,2Qtyu8cANFDLvtQkOijw3r,0,2023,0,0.764,0.515,7,-8.805,0,0.0384,0.712,0.875,0.118,0.318,124.999,audio_features,2Qtyu8cANFDLvtQkOijw3r,spotify:track:2Qtyu8cANFDLvtQkOijw3r,https://api.spotify.com/v1/tracks/2Qtyu8cANFDLvtQkOijw3r,https://api.spotify.com/v1/audio-analysis/2Qtyu8cANFDLvtQkOijw3r,340800,4
iWeekend Ye Month-END (70's Boby),2,4FqJsQ7tKuccBanJTQtmcy,0,2023,0,0.775,0.804,5,-4.194,0,0.125,0.00312,0.802,0.555,0.865,157.785,audio_features,4FqJsQ7tKuccBanJTQtmcy,spotify:track:4FqJsQ7tKuccBanJTQtmcy,https://api.spotify.com/v1/tracks/4FqJsQ7tKuccBanJTQtmcy,https://api.spotify.com/v1/audio-analysis/4FqJsQ7tKuccBanJTQtmcy,609320,4
Jam Rumba Bossa Em (140BPM) - Jam Track Version,1,2KnDtqdFckNaYS8Bkv6CVV,0,2023,0,0.809,0.73,0,-8.537,1,0.0349,0.325,0.841,0.106,0.929,140.031,audio_features,2KnDtqdFckNaYS8Bkv6CVV,spotify:track:2KnDtqdFckNaYS8Bkv6CVV,https://api.spotify.com/v1/tracks/2KnDtqdFckNaYS8Bkv6CVV,https://api.spotify.com/v1/audio-analysis/2KnDtqdFckNaYS8Bkv6CVV,281143,4
Jam Hop Reggae Bbm (120BPM) - Jam Track Version,1,7MuTylIxWIIpPd2mCWMEjB,0,2023,0,0.814,0.318,6,-11.453,1,0.0584,0.702,0.877,0.161,0.47,119.977,audio_features,7MuTylIxWIIpPd2mCWMEjB,spotify:track:7MuTylIxWIIpPd2mCWMEjB,https://api.spotify.com/v1/tracks/7MuTylIxWIIpPd2mCWMEjB,https://api.spotify.com/v1/audio-analysis/7MuTylIxWIIpPd2mCWMEjB,396000,4
Jam Slow Reggae Am (111BPM) - Jam Track Version,1,3qcsN1pZaBh94e1gCSEdG4,0,2023,0,0.98,0.405,4,-9.147,0,0.0623,0.753,0.895,0.118,0.89,110.97,audio_features,3qcsN1pZaBh94e1gCSEdG4,spotify:track:3qcsN1pZaBh94e1gCSEdG4,https://api.spotify.com/v1/tracks/3qcsN1pZaBh94e1gCSEdG4,https://api.spotify.com/v1/audio-analysis/3qcsN1pZaBh94e1gCSEdG4,365405,4
20 Months Ago We Felt Like This (Commenterlude),2,5rhgisywxrbR9GaAQivcaD,0,2023,0,0.667,0.152,6,-21.46,1,0.916,0.616,0,0.0995,0.325,79.045,audio_features,5rhgisywxrbR9GaAQivcaD,spotify:track:5rhgisywxrbR9GaAQivcaD,https://api.spotify.com/v1/tracks/5rhgisywxrbR9GaAQivcaD,https://api.spotify.com/v1/audio-analysis/5rhgisywxrbR9GaAQivcaD,157991,1
Jam Slow Samba Am9 (105BPM) - JamTrack Version,1,0O8kLDhHCLS8najN0gLjpt,0,2023,0,0.777,0.616,9,-13.447,0,0.0357,0.843,0.937,0.107,0.295,104.986,audio_features,0O8kLDhHCLS8najN0gLjpt,spotify:track:0O8kLDhHCLS8najN0gLjpt,https://api.spotify.com/v1/tracks/0O8kLDhHCLS8najN0gLjpt,https://api.spotify.com/v1/audio-analysis/0O8kLDhHCLS8najN0gLjpt,371429,4
Jam Nylon Reggae A (132BPM) - Jam Track Version,1,2N4GnoKGun5EgnIMxQ9lf9,0,2023,0,0.899,0.713,6,-7.945,0,0.047,0.796,0.853,0.09,0.438,131.98,audio_features,2N4GnoKGun5EgnIMxQ9lf9,spotify:track:2N4GnoKGun5EgnIMxQ9lf9,https://api.spotify.com/v1/tracks/2N4GnoKGun5EgnIMxQ9lf9,https://api.spotify.com/v1/audio-analysis/2N4GnoKGun5EgnIMxQ9lf9,296364,4
Jam Soft RnB AbMaj (100BPM) - Jam Track Version,1,0xcsuqE9t1qYisSFzJ3fOa,0,2023,0,0.774,0.503,8,-7.452,1,0.0815,0.125,0.867,0.0702,0.962,99.998,audio_features,0xcsuqE9t1qYisSFzJ3fOa,spotify:track:0xcsuqE9t1qYisSFzJ3fOa,https://api.spotify.com/v1/tracks/0xcsuqE9t1qYisSFzJ3fOa,https://api.spotify.com/v1/audio-analysis/0xcsuqE9t1qYisSFzJ3fOa,310800,4
Can It Be (Half a Million Dollars and 18 Months Later) - Radio Edit,1,0wCe2V3OhqQMKwiHjCBU91,0,2023,1,0.612,0.822,1,-6.165,1,0.167,0.106,0,0.0685,0.784,93.131,audio_features,0wCe2V3OhqQMKwiHjCBU91,spotify:track:0wCe2V3OhqQMKwiHjCBU91,https://api.spotify.com/v1/tracks/0wCe2V3OhqQMKwiHjCBU91,https://api.spotify.com/v1/audio-analysis/0wCe2V3OhqQMKwiHjCBU91,221893,4
Jam Bossa Soft GMaj (115BPM) - Jam Track Version,1,7uG9zDgnqG95oYEN5pxYw7,0,2023,0,0.986,0.342,4,-12.609,0,0.133,0.427,0.886,0.108,0.895,114.957,audio_features,7uG9zDgnqG95oYEN5pxYw7,spotify:track:7uG9zDgnqG95oYEN5pxYw7,https://api.spotify.com/v1/tracks/7uG9zDgnqG95oYEN5pxYw7,https://api.spotify.com/v1/audio-analysis/7uG9zDgnqG95oYEN5pxYw7,321913,4
Jam Bossa Nova Ebm9 (140BPM) - Jam Track Version,1,40qr76eEtM5VoYiDzQZ1m7,0,2023,0,0.872,0.348,3,-11.516,0,0.36,0.568,0.921,0.0796,0.838,140.038,audio_features,40qr76eEtM5VoYiDzQZ1m7,spotify:track:40qr76eEtM5VoYiDzQZ1m7,https://api.spotify.com/v1/tracks/40qr76eEtM5VoYiDzQZ1m7,https://api.spotify.com/v1/audio-analysis/40qr76eEtM5VoYiDzQZ1m7,317143,4
Jam Six Eight RnB Dm (123BPM) - JamTrack Version,1,0oKOGuir5sCG3gfepMTXhL,0,2023,0,0.764,0.318,10,-10.506,1,0.0458,0.673,0.918,0.106,0.213,123.02,audio_features,0oKOGuir5sCG3gfepMTXhL,spotify:track:0oKOGuir5sCG3gfepMTXhL,https://api.spotify.com/v1/tracks/0oKOGuir5sCG3gfepMTXhL,https://api.spotify.com/v1/audio-analysis/0oKOGuir5sCG3gfepMTXhL,335122,3
Jam Half Time RnB Em (111BPM) - Jam Track Version,1,6uFIs4HuMPVfobEp6rOFBU,0,2023,0,0.839,0.143,0,-18.558,1,0.0578,0.791,0.912,0.232,0.249,111.06,audio_features,6uFIs4HuMPVfobEp6rOFBU,spotify:track:6uFIs4HuMPVfobEp6rOFBU,https://api.spotify.com/v1/tracks/6uFIs4HuMPVfobEp6rOFBU,https://api.spotify.com/v1/audio-analysis/6uFIs4HuMPVfobEp6rOFBU,311351,4
Jam Dope RnB Gmaj9 (108BPM) - Jam Track,1,1JF5U4DaXOXNIcz0YcYaaR,0,2023,0,0.665,0.365,4,-8.06,0,0.0444,0.398,0.924,0.353,0.22,108.004,audio_features,1JF5U4DaXOXNIcz0YcYaaR,spotify:track:1JF5U4DaXOXNIcz0YcYaaR,https://api.spotify.com/v1/tracks/1JF5U4DaXOXNIcz0YcYaaR,https://api.spotify.com/v1/audio-analysis/1JF5U4DaXOXNIcz0YcYaaR,360000,4
Jam Steady Soul Dbm (100BPM) - Jam Track Version,1,4R5wlrSMPP1woW5XWB2oEf,0,2023,0,0.812,0.405,6,-8.871,0,0.0482,0.799,0.909,0.0584,0.624,99.976,audio_features,4R5wlrSMPP1woW5XWB2oEf,spotify:track:4R5wlrSMPP1woW5XWB2oEf,https://api.spotify.com/v1/tracks/4R5wlrSMPP1woW5XWB2oEf,https://api.spotify.com/v1/audio-analysis/4R5wlrSMPP1woW5XWB2oEf,338400,4
Jam Smooth Soul C6 (120BPM) - Jam Track Version,1,6RUckv9BxovtSQKtoJk6tl,0,2023,0,0.777,0.42,0,-11.077,1,0.0292,0.432,0.919,0.0869,0.63,119.986,audio_features,6RUckv9BxovtSQKtoJk6tl,spotify:track:6RUckv9BxovtSQKtoJk6tl,https://api.spotify.com/v1/tracks/6RUckv9BxovtSQKtoJk6tl,https://api.spotify.com/v1/audio-analysis/6RUckv9BxovtSQKtoJk6tl,358000,4
Jam Chuck Groove Gm (117BPM) - Jam Track Version,1,15ekQioKNOZYTraPMk15Gv,0,2023,0,0.896,0.515,7,-10.151,0,0.116,0.105,0.852,0.104,0.247,117.002,audio_features,15ekQioKNOZYTraPMk15Gv,spotify:track:15ekQioKNOZYTraPMk15Gv,https://api.spotify.com/v1/tracks/15ekQioKNOZYTraPMk15Gv,https://api.spotify.com/v1/audio-analysis/15ekQioKNOZYTraPMk15Gv,336410,4
Music Appropriate For Napping By Months,2,491D3oPDfGCBjIC0lAuwV0,0,2023,0,0.628,0.0795,5,-23.51,1,0.0563,0.926,0.901,0.0604,0.366,140.029,audio_features,491D3oPDfGCBjIC0lAuwV0,spotify:track:491D3oPDfGCBjIC0lAuwV0,https://api.spotify.com/v1/tracks/491D3oPDfGCBjIC0lAuwV0,https://api.spotify.com/v1/audio-analysis/491D3oPDfGCBjIC0lAuwV0,107330,4
Jam Bossa Salsa DMaj (140BPM) - Jam Track Version,1,2JJTBKg8lI5cEQ2ArQd6E9,0,2023,0,0.842,0.554,7,-8.442,1,0.0753,0.252,0.863,0.134,0.687,139.992,audio_features,2JJTBKg8lI5cEQ2ArQd6E9,spotify:track:2JJTBKg8lI5cEQ2ArQd6E9,https://api.spotify.com/v1/tracks/2JJTBKg8lI5cEQ2ArQd6E9,https://api.spotify.com/v1/audio-analysis/2JJTBKg8lI5cEQ2ArQd6E9,307286,4
