name,artist_count,track_id,popularity,year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Jam Slow Latin Bossa Gm (87BPM) - Jam Track Version,1,3PFlYYjxzauh7ZgSoZYFYX,0,2021,0,0.568,0.343,7,-13.186,0,0.0438,0.585,0.886,0.0983,0.313,173.734,audio_features,3PFlYYjxzauh7ZgSoZYFYX,spotify:track:3PFlYYjxzauh7ZgSoZYFYX,https://api.spotify.com/v1/tracks/3PFlYYjxzauh7ZgSoZYFYX,https://api.spotify.com/v1/audio-analysis/3PFlYYjxzauh7ZgSoZYFYX,358621,4
Tibbs Joins Us,1,1PE8LHJNYPLGHiVPAKOpdf,0,2021,0,0.645,0.538,10,-27.284,0,0.128,0.152,0,0.149,0.0236,87.239,audio_features,1PE8LHJNYPLGHiVPAKOpdf,spotify:track:1PE8LHJNYPLGHiVPAKOpdf,https://api.spotify.com/v1/tracks/1PE8LHJNYPLGHiVPAKOpdf,https://api.spotify.com/v1/audio-analysis/1PE8LHJNYPLGHiVPAKOpdf,529937,4
Jam Brush Swing Chill Em (105BPM) - Jam Track Version,1,1uIuVgsgafRyYsUXZ0xHSL,0,2021,0,0.736,0.576,4,-12.668,0,0.0324,0.383,0.932,0.104,0.653,105.028,audio_features,1uIuVgsgafRyYsUXZ0xHSL,spotify:track:1uIuVgsgafRyYsUXZ0xHSL,https://api.spotify.com/v1/tracks/1uIuVgsgafRyYsUXZ0xHSL,https://api.spotify.com/v1/audio-analysis/1uIuVgsgafRyYsUXZ0xHSL,336000,4
Jam Lo-Fi Porti Chill Ebm (104BPM) - Jam Track Version,1,1cN6ma7Tf4eAwr4S0o7tMb,0,2021,0,0.8,0.247,3,-10.895,0,0.0488,0.739,0.925,0.274,0.0858,104.015,audio_features,1cN6ma7Tf4eAwr4S0o7tMb,spotify:track:1cN6ma7Tf4eAwr4S0o7tMb,https://api.spotify.com/v1/tracks/1cN6ma7Tf4eAwr4S0o7tMb,https://api.spotify.com/v1/audio-analysis/1cN6ma7Tf4eAwr4S0o7tMb,357692,4
Jam Lovely Groove EbMaj9 (87BPM) - Jam Track Version,1,0JgfDfhz8083IwiEP7Jo2g,0,2021,0,0.593,0.397,10,-13.103,1,0.0296,0.361,0.911,0.104,0.54,86.989,audio_features,0JgfDfhz8083IwiEP7Jo2g,spotify:track:0JgfDfhz8083IwiEP7Jo2g,https://api.spotify.com/v1/tracks/0JgfDfhz8083IwiEP7Jo2g,https://api.spotify.com/v1/audio-analysis/0JgfDfhz8083IwiEP7Jo2g,358621,4
Jam Urban Funk Groove Em (90BPM) - Jam Track Version,1,0j2qZq7k9XVtqZtllLdgWY,0,2021,0,0.745,0.609,4,-8.276,0,0.0558,0.0293,0.893,0.089,0.787,89.988,audio_features,0j2qZq7k9XVtqZtllLdgWY,spotify:track:0j2qZq7k9XVtqZtllLdgWY,https://api.spotify.com/v1/tracks/0j2qZq7k9XVtqZtllLdgWY,https://api.spotify.com/v1/audio-analysis/0j2qZq7k9XVtqZtllLdgWY,346667,4
Jam Lo-Fi RnB Bmaj9 (75BPM) - Jam Track Version,1,25pyynwADsYcAMvOUEyj4u,0,2021,0,0.852,0.245,8,-10.355,0,0.0962,0.795,0.904,0.107,0.393,75.026,audio_features,25pyynwADsYcAMvOUEyj4u,spotify:track:25pyynwADsYcAMvOUEyj4u,https://api.spotify.com/v1/tracks/25pyynwADsYcAMvOUEyj4u,https://api.spotify.com/v1/audio-analysis/25pyynwADsYcAMvOUEyj4u,395200,4
Music I’ve Been Listening To,1,2R0CfdKgzetz7tYGQyrBQK,0,2021,0,0.622,0.528,6,-27.467,0,0.226,0.117,0,0.347,0.0211,80.515,audio_features,2R0CfdKgzetz7tYGQyrBQK,spotify:track:2R0CfdKgzetz7tYGQyrBQK,https://api.spotify.com/v1/tracks/2R0CfdKgzetz7tYGQyrBQK,https://api.spotify.com/v1/audio-analysis/2R0CfdKgzetz7tYGQyrBQK,445500,3
Jam Shuffle Backbeat Amaj7 (95BPM) - Jam Track Version,1,3RdAxu5lzltDhm9vK0nfz5,0,2021,0,0.691,0.438,9,-12.223,1,0.036,0.0378,0.888,0.0899,0.641,95.023,audio_features,3RdAxu5lzltDhm9vK0nfz5,spotify:track:3RdAxu5lzltDhm9vK0nfz5,https://api.spotify.com/v1/tracks/3RdAxu5lzltDhm9vK0nfz5,https://api.spotify.com/v1/audio-analysis/3RdAxu5lzltDhm9vK0nfz5,368842,4
Jam Country Train E (80BPM) - Jam Track Version,1,6nBeVfVHcq1SapFU3I0ozM,0,2021,0,0.716,0.521,4,-12.665,1,0.0407,0.347,0.894,0.0611,0.864,159.993,audio_features,6nBeVfVHcq1SapFU3I0ozM,spotify:track:6nBeVfVHcq1SapFU3I0ozM,https://api.spotify.com/v1/tracks/6nBeVfVHcq1SapFU3I0ozM,https://api.spotify.com/v1/audio-analysis/6nBeVfVHcq1SapFU3I0ozM,381000,4
Jam West Coast Shuffle C (95BPM) - Jam Track Version,1,3Vodn5h0V3bYbTMITWkkWi,0,2021,0,0.712,0.351,7,-14.266,1,0.0385,0.338,0.858,0.126,0.419,142.445,audio_features,3Vodn5h0V3bYbTMITWkkWi,spotify:track:3Vodn5h0V3bYbTMITWkkWi,https://api.spotify.com/v1/tracks/3Vodn5h0V3bYbTMITWkkWi,https://api.spotify.com/v1/audio-analysis/3Vodn5h0V3bYbTMITWkkWi,328421,3
Jam Latin La Rumba Am (125BPM) - Jam Track Version,1,2zgv00EEdzrezoUHGb8x7v,0,2021,0,0.902,0.607,9,-9.782,1,0.0403,0.154,0.853,0.0766,0.877,125.012,audio_features,2zgv00EEdzrezoUHGb8x7v,spotify:track:2zgv00EEdzrezoUHGb8x7v,https://api.spotify.com/v1/tracks/2zgv00EEdzrezoUHGb8x7v,https://api.spotify.com/v1/audio-analysis/2zgv00EEdzrezoUHGb8x7v,326400,4
Jam Soft Bossa Nova Brush C (84BPM) - Jam Track Version,1,67RyNyUkCRoe7LeDrdLZrp,0,2021,0,0.77,0.378,0,-12.431,1,0.0477,0.736,0.646,0.051,0.462,167.932,audio_features,67RyNyUkCRoe7LeDrdLZrp,spotify:track:67RyNyUkCRoe7LeDrdLZrp,https://api.spotify.com/v1/tracks/67RyNyUkCRoe7LeDrdLZrp,https://api.spotify.com/v1/audio-analysis/67RyNyUkCRoe7LeDrdLZrp,371429,4
Jam Vintage Soul RnB Ebm (85BPM) - Jam Track Version,1,74D69J6CwBiHpUKlc0aCLp,0,2021,0,0.662,0.392,8,-13.837,1,0.0492,0.395,0.882,0.0774,0.45,170.069,audio_features,74D69J6CwBiHpUKlc0aCLp,spotify:track:74D69J6CwBiHpUKlc0aCLp,https://api.spotify.com/v1/tracks/74D69J6CwBiHpUKlc0aCLp,https://api.spotify.com/v1/audio-analysis/74D69J6CwBiHpUKlc0aCLp,327529,4
Adjustable Dumbells,1,3t86fqud1emGyOJaDl1GgI,0,2021,0,0.626,0.57,6,-26.347,0,0.161,0.132,0,0.128,0.0222,77.153,audio_features,3t86fqud1emGyOJaDl1GgI,spotify:track:3t86fqud1emGyOJaDl1GgI,https://api.spotify.com/v1/tracks/3t86fqud1emGyOJaDl1GgI,https://api.spotify.com/v1/audio-analysis/3t86fqud1emGyOJaDl1GgI,359625,4
Jam Shuffle Mid Swing Am (80BPM) - Jam Track Version,1,0OWL3LdrNcLoNBGQn8eYpM,0,2021,0,0.579,0.394,9,-13.424,0,0.0273,0.371,0.861,0.0821,0.295,80.008,audio_features,0OWL3LdrNcLoNBGQn8eYpM,spotify:track:0OWL3LdrNcLoNBGQn8eYpM,https://api.spotify.com/v1/tracks/0OWL3LdrNcLoNBGQn8eYpM,https://api.spotify.com/v1/audio-analysis/0OWL3LdrNcLoNBGQn8eYpM,420000,4
Jam Shuffled Brush GMaj (60BPM) - Jam Track Version,1,2ohFxkD60d1bdWknSG8zgn,0,2021,0,0.492,0.319,2,-11.66,1,0.0996,0.218,0.888,0.0455,0.0669,59.997,audio_features,2ohFxkD60d1bdWknSG8zgn,spotify:track:2ohFxkD60d1bdWknSG8zgn,https://api.spotify.com/v1/tracks/2ohFxkD60d1bdWknSG8zgn,https://api.spotify.com/v1/audio-analysis/2ohFxkD60d1bdWknSG8zgn,364000,4
Jam Soft Country Brush E (85BPM) - Jam Track Version,1,2GjsQ9p79JqrSM4X4L8ED8,0,2021,0,0.574,0.296,4,-12.552,1,0.0374,0.611,0.868,0.0697,0.35,169.932,audio_features,2GjsQ9p79JqrSM4X4L8ED8,spotify:track:2GjsQ9p79JqrSM4X4L8ED8,https://api.spotify.com/v1/tracks/2GjsQ9p79JqrSM4X4L8ED8,https://api.spotify.com/v1/audio-analysis/2GjsQ9p79JqrSM4X4L8ED8,367059,4
Jam Slow Jam Bbm (111BPM) - Jam Track Version,1,6HTDU1lsMvNHU8VoLRUAKS,0,2021,0,0.877,0.329,5,-15.227,0,0.045,0.692,0.889,0.108,0.874,111.03,audio_features,6HTDU1lsMvNHU8VoLRUAKS,spotify:track:6HTDU1lsMvNHU8VoLRUAKS,https://api.spotify.com/v1/tracks/6HTDU1lsMvNHU8VoLRUAKS,https://api.spotify.com/v1/audio-analysis/6HTDU1lsMvNHU8VoLRUAKS,387027,4
Jam 12-8 Half Time Groove Gmaj7 (120BPM) - Jam Track Version,1,7ezIU1U3mQ255W6btDN4TL,0,2021,0,0.742,0.129,7,-15.513,1,0.0381,0.848,0.936,0.168,0.142,119.928,audio_features,7ezIU1U3mQ255W6btDN4TL,spotify:track:7ezIU1U3mQ255W6btDN4TL,https://api.spotify.com/v1/tracks/7ezIU1U3mQ255W6btDN4TL,https://api.spotify.com/v1/audio-analysis/7ezIU1U3mQ255W6btDN4TL,414000,3
Jam Track Electric Bossa Dm9 (100BPM) - Jam Track Version,1,1BGBeyWfL3SF99DnljeG7c,0,2021,0,0.701,0.413,2,-12.71,0,0.0568,0.33,0.82,0.135,0.786,99.957,audio_features,1BGBeyWfL3SF99DnljeG7c,spotify:track:1BGBeyWfL3SF99DnljeG7c,https://api.spotify.com/v1/tracks/1BGBeyWfL3SF99DnljeG7c,https://api.spotify.com/v1/audio-analysis/1BGBeyWfL3SF99DnljeG7c,250200,4
Jam Soft Jazz Ballad Dbm (60BPM) - Jam Track Version,1,3uZsyS8vWS1ZLlWTeT9Y3z,0,2021,0,0.633,0.253,9,-14.212,1,0.0365,0.531,0.901,0.0873,0.071,60.023,audio_features,3uZsyS8vWS1ZLlWTeT9Y3z,spotify:track:3uZsyS8vWS1ZLlWTeT9Y3z,https://api.spotify.com/v1/tracks/3uZsyS8vWS1ZLlWTeT9Y3z,https://api.spotify.com/v1/audio-analysis/3uZsyS8vWS1ZLlWTeT9Y3z,305000,4
Jam Acoustic Blues D (60BPM) - Jam Track Version,1,6Gqib32BjAc6aUhh3qL8lv,0,2021,0,0.824,0.401,2,-11.121,1,0.0443,0.313,0.892,0.0797,0.726,119.956,audio_features,6Gqib32BjAc6aUhh3qL8lv,spotify:track:6Gqib32BjAc6aUhh3qL8lv,https://api.spotify.com/v1/tracks/6Gqib32BjAc6aUhh3qL8lv,https://api.spotify.com/v1/audio-analysis/6Gqib32BjAc6aUhh3qL8lv,392000,4
Jam Soul ii-V-i Minor Em7/11 (93BPM) - Jam Track Version,1,6jPJ5yKJsfYY8KchKu3oem,0,2021,0,0.728,0.435,11,-11.53,0,0.0354,0.694,0.823,0.121,0.743,92.997,audio_features,6jPJ5yKJsfYY8KchKu3oem,spotify:track:6jPJ5yKJsfYY8KchKu3oem,https://api.spotify.com/v1/tracks/6jPJ5yKJsfYY8KchKu3oem,https://api.spotify.com/v1/audio-analysis/6jPJ5yKJsfYY8KchKu3oem,380000,4
Jam Jazz Swing II-V-I Gmaj (120BPM) - Jam Track Version,1,1lesie0ByY3PQ5bvd9zvns,0,2021,0,0.849,0.293,7,-13.563,1,0.0537,0.901,0.899,0.144,0.703,121.555,audio_features,1lesie0ByY3PQ5bvd9zvns,spotify:track:1lesie0ByY3PQ5bvd9zvns,https://api.spotify.com/v1/tracks/1lesie0ByY3PQ5bvd9zvns,https://api.spotify.com/v1/audio-analysis/1lesie0ByY3PQ5bvd9zvns,384000,4
Jam Reggae Swing Touch Cm (93BPM) - Jam Track Version,1,42xXrmDZCan8s2sAYRchzH,0,2021,0,0.662,0.444,0,-12.755,0,0.0422,0.37,0.824,0.13,0.292,92.99,audio_features,42xXrmDZCan8s2sAYRchzH,spotify:track:42xXrmDZCan8s2sAYRchzH,https://api.spotify.com/v1/tracks/42xXrmDZCan8s2sAYRchzH,https://api.spotify.com/v1/audio-analysis/42xXrmDZCan8s2sAYRchzH,367097,4
Jam Funky I-II7-ii-V-I Cmaj9 (100BPM) - Jam Track Version,1,39aAJehEG8LBm1tCi7EH7C,0,2021,0,0.685,0.548,7,-10.851,1,0.0355,0.218,0.89,0.104,0.859,100.012,audio_features,39aAJehEG8LBm1tCi7EH7C,spotify:track:39aAJehEG8LBm1tCi7EH7C,https://api.spotify.com/v1/tracks/39aAJehEG8LBm1tCi7EH7C,https://api.spotify.com/v1/audio-analysis/39aAJehEG8LBm1tCi7EH7C,411000,4
Jam Smooth Jazz IV-iv-I Cmaj7 (60BPM) - Jam Track Version,1,5mrsxxPKNBiUCtrO7opkTA,0,2021,0,0.685,0.228,0,-15.55,1,0.0436,0.814,0.91,0.0832,0.539,119.927,audio_features,5mrsxxPKNBiUCtrO7opkTA,spotify:track:5mrsxxPKNBiUCtrO7opkTA,https://api.spotify.com/v1/tracks/5mrsxxPKNBiUCtrO7opkTA,https://api.spotify.com/v1/audio-analysis/5mrsxxPKNBiUCtrO7opkTA,305000,4
Jam 3-4 Blues Feel BbMaj (174BPM) - Jam Track Version,1,7KhGQY7PKC8A2WkQQ9xEcx,0,2021,0,0.682,0.179,3,-14.06,1,0.0645,0.797,0.861,0.106,0.426,173.883,audio_features,7KhGQY7PKC8A2WkQQ9xEcx,spotify:track:7KhGQY7PKC8A2WkQQ9xEcx,https://api.spotify.com/v1/tracks/7KhGQY7PKC8A2WkQQ9xEcx,https://api.spotify.com/v1/audio-analysis/7KhGQY7PKC8A2WkQQ9xEcx,333362,3
Jam Bluez Boz Touch Am 12-8 (74BPM) - Jam Track Version,1,03PSUe3Gmj9iIixUiTrA0p,0,2021,0,0.758,0.17,9,-11.366,0,0.0601,0.529,0.906,0.102,0.186,148.002,audio_features,03PSUe3Gmj9iIixUiTrA0p,spotify:track:03PSUe3Gmj9iIixUiTrA0p,https://api.spotify.com/v1/tracks/03PSUe3Gmj9iIixUiTrA0p,https://api.spotify.com/v1/audio-analysis/03PSUe3Gmj9iIixUiTrA0p,374595,3
Jam Soul Turnaround I-vi-ii-V Gmaj7 (100BPM) - Jam Track Version,1,5YYDhZ8IQV7zmZNnpa3wA0,0,2021,0,0.788,0.612,7,-7.804,1,0.0418,0.201,0.756,0.0926,0.507,99.998,audio_features,5YYDhZ8IQV7zmZNnpa3wA0,spotify:track:5YYDhZ8IQV7zmZNnpa3wA0,https://api.spotify.com/v1/tracks/5YYDhZ8IQV7zmZNnpa3wA0,https://api.spotify.com/v1/audio-analysis/5YYDhZ8IQV7zmZNnpa3wA0,354000,3
Jam Hip-Hop Groove Cm (91BPM) - Jam Track Version,1,3ncS3jHxQVdCUTZl2dgkMN,0,2021,0,0.814,0.79,5,-8.93,0,0.0342,0.339,0.737,0.108,0.921,91.0,audio_features,3ncS3jHxQVdCUTZl2dgkMN,spotify:track:3ncS3jHxQVdCUTZl2dgkMN,https://api.spotify.com/v1/tracks/3ncS3jHxQVdCUTZl2dgkMN,https://api.spotify.com/v1/audio-analysis/3ncS3jHxQVdCUTZl2dgkMN,311209,4
Jam Jeff Blues Gm (117BPM) - Jam Track Version,1,6Yz6OeyuSBPYUAeKchrZFC,0,2021,0,0.958,0.304,2,-12.303,0,0.0537,0.71,0.775,0.103,0.561,116.993,audio_features,6Yz6OeyuSBPYUAeKchrZFC,spotify:track:6Yz6OeyuSBPYUAeKchrZFC,https://api.spotify.com/v1/tracks/6Yz6OeyuSBPYUAeKchrZFC,https://api.spotify.com/v1/audio-analysis/6Yz6OeyuSBPYUAeKchrZFC,334359,4
Jam Slow Beat N.Y. Gm (118BPM) - Jam Track Version,1,4gARX4G9NVHjUAhfQ8Gvd7,0,2021,0,0.989,0.357,7,-10.452,0,0.0917,0.441,0.00154,0.117,0.859,117.987,audio_features,4gARX4G9NVHjUAhfQ8Gvd7,spotify:track:4gARX4G9NVHjUAhfQ8Gvd7,https://api.spotify.com/v1/tracks/4gARX4G9NVHjUAhfQ8Gvd7,https://api.spotify.com/v1/audio-analysis/4gARX4G9NVHjUAhfQ8Gvd7,296949,4
Jam Soul Stack Bbm (80BPM) - Jam Track Version,1,0KMPfxMRVV2ooD560fXoVm,0,2021,0,0.731,0.483,3,-12.626,0,0.059,0.00897,0.846,0.118,0.925,159.992,audio_features,0KMPfxMRVV2ooD560fXoVm,spotify:track:0KMPfxMRVV2ooD560fXoVm,https://api.spotify.com/v1/tracks/0KMPfxMRVV2ooD560fXoVm,https://api.spotify.com/v1/audio-analysis/0KMPfxMRVV2ooD560fXoVm,390000,4
Jam 12 Bar Blues 12-8 Gm (100BPM) - Jam Track Version,1,6414ksaSxc4nDlm7EPL1qL,0,2021,0,0.561,0.111,7,-17.559,0,0.0454,0.865,0.889,0.103,0.417,190.01,audio_features,6414ksaSxc4nDlm7EPL1qL,spotify:track:6414ksaSxc4nDlm7EPL1qL,https://api.spotify.com/v1/tracks/6414ksaSxc4nDlm7EPL1qL,https://api.spotify.com/v1/audio-analysis/6414ksaSxc4nDlm7EPL1qL,394381,3
Jam Contact Funk Fm (105BPM) - Jam Track Version,1,5bzKFrkBYbZ8o25Cn3Rfbf,0,2021,0,0.787,0.687,1,-9.559,1,0.0391,0.285,0.917,0.0621,0.884,104.953,audio_features,5bzKFrkBYbZ8o25Cn3Rfbf,spotify:track:5bzKFrkBYbZ8o25Cn3Rfbf,https://api.spotify.com/v1/tracks/5bzKFrkBYbZ8o25Cn3Rfbf,https://api.spotify.com/v1/audio-analysis/5bzKFrkBYbZ8o25Cn3Rfbf,333714,4
Jam Neo Classic Touch Cm (115BPM) - Jam Track Version,1,6Dbi4CUJB0uv4UqVVbVYz7,0,2021,0,0.674,0.712,0,-8.542,0,0.0355,0.577,0.914,0.112,0.355,115.026,audio_features,6Dbi4CUJB0uv4UqVVbVYz7,spotify:track:6Dbi4CUJB0uv4UqVVbVYz7,https://api.spotify.com/v1/tracks/6Dbi4CUJB0uv4UqVVbVYz7,https://api.spotify.com/v1/audio-analysis/6Dbi4CUJB0uv4UqVVbVYz7,382735,4
Jam Ballad Badman Bbm (100BPM) - Jam Track Version,1,3PpeYHJVNXpICyA0tWTf1i,0,2021,0,0.8,0.501,11,-12.096,1,0.0484,0.375,0.886,0.132,0.656,100.017,audio_features,3PpeYHJVNXpICyA0tWTf1i,spotify:track:3PpeYHJVNXpICyA0tWTf1i,https://api.spotify.com/v1/tracks/3PpeYHJVNXpICyA0tWTf1i,https://api.spotify.com/v1/audio-analysis/3PpeYHJVNXpICyA0tWTf1i,350400,4
Jam Contact Funk Ebm (100BPM) - Jam Track Version,1,5eTVXAF7kXNO35CDDStMH4,0,2021,0,0.789,0.615,11,-8.046,1,0.0313,0.0918,0.899,0.0474,0.747,100.003,audio_features,5eTVXAF7kXNO35CDDStMH4,spotify:track:5eTVXAF7kXNO35CDDStMH4,https://api.spotify.com/v1/tracks/5eTVXAF7kXNO35CDDStMH4,https://api.spotify.com/v1/audio-analysis/5eTVXAF7kXNO35CDDStMH4,410400,4
Jam Country Brush Train B (79BPM) - Jam Track Version,1,1707NoIfk3Gszj8GkEJNe9,0,2021,0,0.647,0.436,8,-12.625,0,0.0378,0.245,0.917,0.102,0.467,78.976,audio_features,1707NoIfk3Gszj8GkEJNe9,spotify:track:1707NoIfk3Gszj8GkEJNe9,https://api.spotify.com/v1/tracks/1707NoIfk3Gszj8GkEJNe9,https://api.spotify.com/v1/audio-analysis/1707NoIfk3Gszj8GkEJNe9,416962,4
Jam Brush Sync Reggaeton Emaj7 (80BPM) - Jam Track Version,1,79kruokLRFyIc6GX0Ofv10,0,2021,0,0.684,0.304,1,-11.555,0,0.087,0.351,0.897,0.118,0.508,160.0,audio_features,79kruokLRFyIc6GX0Ofv10,spotify:track:79kruokLRFyIc6GX0Ofv10,https://api.spotify.com/v1/tracks/79kruokLRFyIc6GX0Ofv10,https://api.spotify.com/v1/audio-analysis/79kruokLRFyIc6GX0Ofv10,378000,4
Jam Disco Funk F#m (115BPM) - Jam Track Version,1,7KFMqxfYwuSAXRRZlmaiKp,0,2021,0,0.798,0.591,11,-8.493,0,0.0357,0.041,0.904,0.164,0.795,114.948,audio_features,7KFMqxfYwuSAXRRZlmaiKp,spotify:track:7KFMqxfYwuSAXRRZlmaiKp,https://api.spotify.com/v1/tracks/7KFMqxfYwuSAXRRZlmaiKp,https://api.spotify.com/v1/audio-analysis/7KFMqxfYwuSAXRRZlmaiKp,328174,4
Jam From Jazz to Reggae Gmaj (120BPM) - Jam Track Version,1,6MUb0OzQNacmZAIrJxoF03,0,2021,0,0.902,0.542,7,-10.277,1,0.0349,0.566,0.816,0.0758,0.72,119.958,audio_features,6MUb0OzQNacmZAIrJxoF03,spotify:track:6MUb0OzQNacmZAIrJxoF03,https://api.spotify.com/v1/tracks/6MUb0OzQNacmZAIrJxoF03,https://api.spotify.com/v1/audio-analysis/6MUb0OzQNacmZAIrJxoF03,324000,4
Jam Smooth Soft Jazz Cm (60BPM) - Jam Track Version,1,2CHNzNLrBR2pd7ktTKNtWA,0,2021,0,0.653,0.242,5,-16.469,0,0.0414,0.799,0.896,0.115,0.268,120.018,audio_features,2CHNzNLrBR2pd7ktTKNtWA,spotify:track:2CHNzNLrBR2pd7ktTKNtWA,https://api.spotify.com/v1/tracks/2CHNzNLrBR2pd7ktTKNtWA,https://api.spotify.com/v1/audio-analysis/2CHNzNLrBR2pd7ktTKNtWA,398000,4
Jam Jazz Swing Eb (85BPM) - Jam Track Version,1,2JbTEsMNFDj3qs2NArX2HE,0,2021,0,0.705,0.286,0,-16.291,0,0.0336,0.823,0.818,0.178,0.422,85.032,audio_features,2JbTEsMNFDj3qs2NArX2HE,spotify:track:2JbTEsMNFDj3qs2NArX2HE,https://api.spotify.com/v1/tracks/2JbTEsMNFDj3qs2NArX2HE,https://api.spotify.com/v1/audio-analysis/2JbTEsMNFDj3qs2NArX2HE,386824,4
Jam Steady Funk Am (80BPM) - Jam Track Version,1,0zpqjPFPnHALCfduFt1SiQ,0,2021,0,0.729,0.676,4,-8.133,0,0.0673,0.00826,0.885,0.0655,0.489,160.01,audio_features,0zpqjPFPnHALCfduFt1SiQ,spotify:track:0zpqjPFPnHALCfduFt1SiQ,https://api.spotify.com/v1/tracks/0zpqjPFPnHALCfduFt1SiQ,https://api.spotify.com/v1/audio-analysis/0zpqjPFPnHALCfduFt1SiQ,370500,4
Jam Funk Fusion 70s Ebm (73BPM) - Jam Track Version,1,4mA5Re21qsGNFIcNDiWqkN,0,2021,0,0.76,0.442,3,-10.868,0,0.0575,0.14,0.882,0.0971,0.841,146.004,audio_features,4mA5Re21qsGNFIcNDiWqkN,spotify:track:4mA5Re21qsGNFIcNDiWqkN,https://api.spotify.com/v1/tracks/4mA5Re21qsGNFIcNDiWqkN,https://api.spotify.com/v1/audio-analysis/4mA5Re21qsGNFIcNDiWqkN,346027,4
Jam Piano Blues Cmaj (77BPM) - Jam Track Version,1,3qULkKbXOdwdyjAC3IWJEZ,0,2021,0,0.701,0.0687,0,-18.83,1,0.0957,0.995,0.954,0.101,0.189,67.387,audio_features,3qULkKbXOdwdyjAC3IWJEZ,spotify:track:3qULkKbXOdwdyjAC3IWJEZ,https://api.spotify.com/v1/tracks/3qULkKbXOdwdyjAC3IWJEZ,https://api.spotify.com/v1/audio-analysis/3qULkKbXOdwdyjAC3IWJEZ,212727,4
Jam Slow Brush Smooth Fm (60BPM) - Jam Track Version,1,1oaVhDlyGEnmY6smIXAquo,0,2021,0,0.51,0.347,5,-10.988,0,0.0353,0.823,0.76,0.111,0.173,59.989,audio_features,1oaVhDlyGEnmY6smIXAquo,spotify:track:1oaVhDlyGEnmY6smIXAquo,https://api.spotify.com/v1/tracks/1oaVhDlyGEnmY6smIXAquo,https://api.spotify.com/v1/audio-analysis/1oaVhDlyGEnmY6smIXAquo,325000,4
Jam Nu Funk Am7 (100BPM) - Jam Track Version,1,25vWbBgPBnT5eZb1QHphki,0,2021,0,0.824,0.431,7,-11.775,1,0.0397,0.772,0.913,0.0555,0.922,99.994,audio_features,25vWbBgPBnT5eZb1QHphki,spotify:track:25vWbBgPBnT5eZb1QHphki,https://api.spotify.com/v1/tracks/25vWbBgPBnT5eZb1QHphki,https://api.spotify.com/v1/audio-analysis/25vWbBgPBnT5eZb1QHphki,387000,4
Jam Brush Vamp Abm (60BPM) - Jam Track Version,1,73XPgH21cv0S0WSnKT4DYX,0,2021,0,0.694,0.3,1,-14.56,0,0.0413,0.806,0.924,0.1,0.452,120.005,audio_features,73XPgH21cv0S0WSnKT4DYX,spotify:track:73XPgH21cv0S0WSnKT4DYX,https://api.spotify.com/v1/tracks/73XPgH21cv0S0WSnKT4DYX,https://api.spotify.com/v1/audio-analysis/73XPgH21cv0S0WSnKT4DYX,325000,4
Jam Dire Blues Dm 12-8 (83BPM) - Jam Track Version,1,6Kwtr1K9tKaOZS4ziK5Dsb,0,2021,0,0.691,0.181,2,-12.277,0,0.046,0.745,0.88,0.246,0.186,165.897,audio_features,6Kwtr1K9tKaOZS4ziK5Dsb,spotify:track:6Kwtr1K9tKaOZS4ziK5Dsb,https://api.spotify.com/v1/tracks/6Kwtr1K9tKaOZS4ziK5Dsb,https://api.spotify.com/v1/audio-analysis/6Kwtr1K9tKaOZS4ziK5Dsb,353855,3
Jam Latino Touch Cm6 (120BPM) - Jam Track Version,1,2yPe6UfQI1Mv7Ak7RKMc1A,0,2021,0,0.811,0.719,1,-10.822,1,0.0443,0.067,0.5,0.0758,0.882,120.032,audio_features,2yPe6UfQI1Mv7Ak7RKMc1A,spotify:track:2yPe6UfQI1Mv7Ak7RKMc1A,https://api.spotify.com/v1/tracks/2yPe6UfQI1Mv7Ak7RKMc1A,https://api.spotify.com/v1/audio-analysis/2yPe6UfQI1Mv7Ak7RKMc1A,338500,4
Jam Jazz Chord Ex. 1 Fmaj7 (100BPM) - Jam Track Version,1,6oEzFh6xlXYI7WVvYSKmm8,0,2021,0,0.774,0.476,7,-12.9,0,0.0528,0.605,0.91,0.1,0.667,100.034,audio_features,6oEzFh6xlXYI7WVvYSKmm8,spotify:track:6oEzFh6xlXYI7WVvYSKmm8,https://api.spotify.com/v1/tracks/6oEzFh6xlXYI7WVvYSKmm8,https://api.spotify.com/v1/audio-analysis/6oEzFh6xlXYI7WVvYSKmm8,328800,4
Jam Slow Shuffle Blues Dbm (80BPM) - Jam Track Version,1,72Etb91fZsaehc85j5QWNk,0,2021,0,0.892,0.263,9,-11.724,1,0.097,0.229,0.903,0.125,0.825,120.024,audio_features,72Etb91fZsaehc85j5QWNk,spotify:track:72Etb91fZsaehc85j5QWNk,https://api.spotify.com/v1/tracks/72Etb91fZsaehc85j5QWNk,https://api.spotify.com/v1/audio-analysis/72Etb91fZsaehc85j5QWNk,363750,3
